"","counts_bg","counts_fg","freq_bg","freq_fg","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"CTNS",86,74,1.39088595133057e-06,1.61663565274963e-06,159,0.203413967447241,0.3448,0.419102201228153
"MRPL2",811,692,1.31163779828964e-05,1.51177279959831e-05,1409,0.20342612787598,0.00719,0.0133371597462514
"GGCT",1361,1161,2.20115788344292e-05,2.53637026059773e-05,2125,0.203640171079449,0.00214,0.0043565253164557
"NDRG3",473,404,7.64987273231814e-06,8.8259568069034e-06,848,0.203834206563065,0.04069,0.0638669684030743
"KLHL36",847,723,1.36986093113604e-05,1.57949672559187e-05,1520,0.204047171736944,0.00592,0.0111583240550835
"NCAPG2",127,109,2.05398274208119e-06,2.38126062364473e-06,221,0.204066588325971,0.28655,0.357105027121271
"PSMD10",672,574,1.08683181313273e-05,1.25398495226796e-05,1196,0.204636966760042,0.01386,0.0242154752851711
"EIF3I",4758,4060,7.69515739119867e-05,8.86964966238312e-05,6935,0.204678331032657,0,0
"GEMIN5",141,121,2.28040603648384e-06,2.64341775652305e-06,256,0.204766645203736,0.24562,0.31291681552629
"PSAP",7671,6546,0.000124063792240196,0.000143006715985123,7241,0.204846852752893,4e-05,0.000105415813191315
"SARM1",107,92,1.73052089293455e-06,2.00987135206711e-06,198,0.20490079413081,0.29227,0.363318436714976
"PLRG1",776,663,1.25503197468898e-05,1.44841815915271e-05,1388,0.205230579336824,0.00781,0.0143814884786031
"UBE2Q2",934,798,1.51056683551483e-05,1.74334493364082e-05,1615,0.205500613370646,0.00414,0.00804367864693446
"RPL19",217123,185348,0.00351155035361335,0.00404919168872755,35060,0.205520364154588,0,0
"ZNF512",244,209,3.94623455958906e-06,4.56590339763072e-06,444,0.205576483098279,0.1301,0.179406923901393
"MAP3K9",121,104,1.9569441873372e-06,2.27202848494543e-06,218,0.205618686229922,0.28506,0.355558115365972
"MMAA",128,110,2.07015583453853e-06,2.40310705138459e-06,237,0.20592134923667,0.25591,0.324164424534804
"CEPT1",847,724,1.36986093113604e-05,1.58168136836586e-05,1475,0.206028685313692,0.00748,0.013841173594132
"DTD1",779,666,1.25988390242618e-05,1.45497208747467e-05,1358,0.206176570428173,0.00821,0.0150512767170134
"NMRAL1",827,707,1.33751474622138e-05,1.5445424412081e-05,1448,0.206188943963009,0.00548,0.0103975342869783
"CCT2",2789,2383,4.51067548634996e-05,5.20600373040862e-05,4349,0.206406542883102,3e-05,8.01786456169506e-05
"DHDDS",382,327,6.17812131870091e-06,7.14378187093419e-06,683,0.206410195757717,0.05848,0.0883829061435452
"ZNF93",94,81,1.52027069098923e-06,1.76956064692865e-06,171,0.206464414225475,0.32593,0.3993974
"CCDC58",293,251,4.73871608999834e-06,5.48345336270484e-06,524,0.206533412106747,0.09876,0.141041864801865
"SLU7",1756,1501,2.83999503550754e-05,3.27914880375297e-05,2991,0.206754872135141,5e-05,0.000130513288699533
"SOGA1",156,134,2.52300242334383e-06,2.92742131714123e-06,283,0.206870324194565,0.21654,0.280536062833551
"CYTH4",1015,868,1.64156888441922e-05,1.89626992781984e-05,1775,0.206915275840858,0.0025,0.00503049734125743
"SUPT4H1",3235,2765,5.23199540994698e-05,6.04053727007126e-05,4956,0.20694716479071,0,0
"AIFM1",431,369,6.97060284911019e-06,8.06133183600831e-06,766,0.206971376339504,0.04434,0.068931662638956
"MPST",1256,1074,2.03134041264093e-05,2.34630633926095e-05,1985,0.207010328269119,0.00127,0.00269411706512778
"CENPQ",280,240,4.52846588805302e-06,5.24314265756638e-06,493,0.207154447175535,0.11131,0.156614884636413
"ZBED1",397,340,6.42071770556089e-06,7.42778543155237e-06,724,0.207194742715612,0.05148,0.0788314306117591
"UGGT2",177,152,2.8626373649478e-06,3.32065701645871e-06,321,0.207391407524866,0.1838,0.242615245716631
"SCCPDH",480,411,7.76308437951947e-06,8.97888180108242e-06,817,0.20741928300026,0.04406,0.0685626463473633
"FAM126A",694,594,1.12241261653886e-05,1.29767780774768e-05,1192,0.207607398207998,0.01531,0.0264755994623656
"UBA1",908,777,1.46851679512577e-05,1.69746743538711e-05,1549,0.207707432110069,0.0048,0.00921330747426525
"CBR4",915,783,1.4798379598459e-05,1.71057529203103e-05,1623,0.207735599003072,0.00407,0.00791963399879008
"COQ4",1352,1157,2.18660210023132e-05,2.52763168950179e-05,2300,0.208209133513901,0.00034,0.000790037926675095
"MRPL32",1547,1324,2.5019774031493e-05,2.89246703275745e-05,2605,0.208456194226563,0.00015,0.000367180365296804
"PARP11",351,301,5.67675545252361e-06,6.57577474969783e-06,627,0.208675854563367,0.07218,0.106866269275029
"FDX1",2947,2522,4.76621034717581e-05,5.50966907599267e-05,4477,0.208715399682183,0,0
"ACAP3",365,313,5.90317874692626e-06,6.83793188257615e-06,652,0.208779050748866,0.06169,0.0927007171221677
"PCCB",289,248,4.67402372016901e-06,5.41791407948526e-06,514,0.208917257782232,0.09615,0.137865362754931
"MAPKAPK5-AS1",878,752,1.41999751775377e-05,1.64285136603746e-05,1537,0.208944352255148,0.00464,0.0089301780104712
"DECR1",2536,2172,4.10149624717945e-05,4.74504410509757e-05,4009,0.209795210723296,1e-05,2.79210069444444e-05
"SP140",2279,1952,3.68584777102601e-05,4.26442269482065e-05,3753,0.209824247668089,2e-05,5.43557245458386e-05
"VMA21",1619,1387,2.61842366884209e-05,3.03009952751857e-05,2653,0.209920717041473,0.00016,0.000389804961181594
"PPRC1",179,154,2.89498354986247e-06,3.36434987193843e-06,328,0.210036559270075,0.17514,0.232688066914498
"HNRNPM",4266,3654,6.89944124229793e-05,7.98268469614481e-05,6383,0.210111130979687,0,0
"NAGK",1551,1329,2.50844664013223e-05,2.90339024662738e-05,2474,0.210164798375799,0.00025,0.000591703458425313
"SNRPD1",4546,3894,7.35228783110323e-05,8.50699896190145e-05,6395,0.210191020470571,0,0
"COPS7A",402,345,6.50158316784756e-06,7.53701757025167e-06,708,0.21019729500586,0.05161,0.0790022914931588
"CCDC152",207,178,3.34783013866777e-06,3.88866413769506e-06,360,0.210216947404978,0.17241,0.229558838869916
"RBM45",228,196,3.68746508027175e-06,4.28189983701254e-06,418,0.210323919815836,0.1255,0.173752609491015
"VPS51",2451,2100,3.96402496129213e-05,4.58774982537058e-05,4000,0.21032703333984,0,0
"COQ10B",2061,1766,3.33327435545617e-05,3.85807913885926e-05,3575,0.210355561782517,0,0
"SSR1",3950,3384,6.38837152064623e-05,7.39283114716859e-05,5651,0.210372357413171,0,0
"DNAJC4",3048,2612,4.92955858099486e-05,5.70628692565141e-05,4525,0.210696210992752,0,0
"RUVBL2",766,657,1.23885888223165e-05,1.4353103025088e-05,1301,0.210768801591819,0.00863,0.0157561487157656
"ISY1",822,705,1.32942819999271e-05,1.54017315566012e-05,1459,0.210812127133875,0.0052,0.00990864928909953
"SUB1",31823,27269,0.000514676321269684,0.00059573023803824,21195,0.210955647519321,0,0
"SBNO1",1131,970,1.82917675692427e-05,2.11910349076641e-05,1976,0.211185938694222,0.00134,0.00283187253613666
"ZNF582",61,53,9.86558639897266e-07,1.15786067021258e-06,113,0.211206091030822,0.39853,0.474328120259019
"LRSAM1",103,89,1.66582852310522e-06,1.94433206884753e-06,187,0.211284306014485,0.29662,0.368014746383799
"DNAJC11",131,113,2.11867511191052e-06,2.46864633460417e-06,240,0.211309841407222,0.23893,0.305508367286098
"COL14A1",145,125,2.34509840631317e-06,2.73080346748249e-06,158,0.211319062013965,0.45618,0.531920598151169
"LAMTOR5",5680,4869,9.18631651576471e-05,0.000106370256665378,8095,0.211322431886748,0,0
"CAPN12",271,233,4.38290805593703e-06,5.09021766338736e-06,486,0.211360132356008,0.10412,0.147843275576647
"NID1",320,275,5.17538958634631e-06,6.00776762846147e-06,349,0.211367535025566,0.2706,0.340093738399922
"SNAPIN",810,695,1.31002048904391e-05,1.51832672792026e-05,1426,0.211392674872253,0.00529,0.0100637498151708
"PSMA2",2164,1856,3.49985720776669e-05,4.054696988518e-05,3481,0.211735469270115,0,0
"TECR",4710,4039,7.61752654740348e-05,8.82377216412942e-05,6467,0.211814327573802,0,0
"IFNAR2",2456,2107,3.97211150752079e-05,4.60304232478848e-05,3547,0.212184909102484,2e-05,5.43557245458386e-05
"C6orf226",588,505,9.50977836491135e-06,1.10324460086293e-05,1058,0.212195551951954,0.01619,0.0278513892231582
"RTFDC1",2527,2168,4.08694046396785e-05,4.73630553400163e-05,4101,0.212258046176926,0,0
"CNTLN",251,216,4.05944620679039e-06,4.71882839180974e-06,424,0.212290965555648,0.1378,0.188610085106383
"DSCR3",701,602,1.13373378125899e-05,1.31515494993957e-05,1254,0.212409778029365,0.00877,0.0159845332200028
"CBX7",673,578,1.08844912237846e-05,1.2627235233639e-05,1206,0.212451004325041,0.01014,0.0182386746819516
"DGUOK",3099,2659,5.01204135252726e-05,5.80896513602875e-05,4965,0.212488694188945,0,0
"DRAM2",3458,2967,5.59265537174548e-05,6.48183511041643e-05,5324,0.212515603742393,0,0
"ZNF627",195,168,3.15375302917978e-06,3.67019986029646e-06,358,0.212536253800638,0.15525,0.209397892860887
"PSMC6",2186,1876,3.53543801117283e-05,4.09838984399772e-05,3652,0.212609212913828,0,0
"ZNF593",1975,1695,3.19418576032312e-05,3.70296950190625e-05,3078,0.212615675676906,4e-05,0.000105415813191315
"NGLY1",1582,1358,2.55858322674996e-05,2.96674488707297e-05,2672,0.212762764678879,0.00013,0.000321959576515881
"TFB1M",329,283,5.3209474184623e-06,6.18253905038035e-06,595,0.212802720204551,0.06966,0.103492558891455
"FAM3A",646,555,1.04478177274366e-05,1.21247673956222e-05,1146,0.212862468937897,0.01152,0.020514369550173
"AP3B1",1125,966,1.81947290144988e-05,2.11036491967047e-05,1961,0.212884530962393,0.00114,0.00243966067864271
"AC079767.4",1224,1051,1.97958651677746e-05,2.29605955545928e-05,1574,0.212961136285516,0.01367,0.0239062416745956
"DPM3",1985,1704,3.21035885278045e-05,3.72263128687213e-05,3127,0.212971544314013,1e-05,2.79210069444444e-05
"AC093323.3",132,114,2.13484820436785e-06,2.49049276234403e-06,244,0.213049708976477,0.22949,0.295202793441312
"LSM2",3044,2613,4.92308934401193e-05,5.70847156842539e-05,4643,0.213138178914023,0,0
"B3GALT6",118,102,1.9084249099652e-06,2.22833562946571e-06,219,0.213234514059372,0.25123,0.319052924686605
"ICAM3",5059,4343,8.18196747416437e-05,9.48790356742116e-05,7342,0.213399121338578,0,0
"MTRNR2L6",224,193,3.62277271044242e-06,4.21636055379296e-06,405,0.21343784410504,0.13194,0.181588266124719
"MKS1",104,90,1.68200161556255e-06,1.96617849658739e-06,193,0.21346624880371,0.28088,0.351037468674114
"PRDX2",6313,5420,0.000102100732683138,0.000118407638350041,7979,0.213574511222147,0,0
"SPRYD3",302,260,4.88427392211433e-06,5.68007121236357e-06,555,0.213703910179871,0.07522,0.110894983384897
"AC079305.10",90,78,1.4555783211599e-06,1.70402136370907e-06,164,0.213765389131491,0.31798,0.390747915950334
"LARGE",90,78,1.4555783211599e-06,1.70402136370907e-06,165,0.213765389131491,0.3169,0.389532377949747
"ANKRD42",684,588,1.10623952408152e-05,1.28456995110376e-05,1226,0.21382628657122,0.00975,0.0176061052631579
"DSTN",5231,4492,8.46014466443049e-05,9.81341534074507e-05,6191,0.213838088484346,0,0
"SRP19",3071,2638,4.96675669364673e-05,5.76308763777504e-05,4794,0.214137268709381,0,0
"RPSA",88571,76066,0.00143246697203837,0.00166177037246018,31494,0.214205268769533,0,0
"ATP6AP2",3242,2785,5.24331657466711e-05,6.08423012555098e-05,5072,0.214215452365004,0,0
"C14orf132",69,60,1.11594337955592e-06,1.31078566439159e-06,124,0.214422769894997,0.38133,0.456886754189944
"RELA",785,675,1.26958775790058e-05,1.47463387244054e-05,1413,0.214428094872093,0.00484,0.00927901057964536
"THAP7",1154,992,1.86637486957614e-05,2.1671656317941e-05,2029,0.214503083365928,0.00054,0.00121674956217163
"KDELR2",8020,6890,0.000129708201507804,0.000150521887127635,8061,0.214549887564192,0,0
"UBE2I",4546,3906,7.35228783110323e-05,8.53321467518928e-05,6816,0.21462488163171,0,0
"PPID",651,560,1.05286831897233e-05,1.22339995343215e-05,1147,0.214677827590434,0.01277,0.0224605358851675
"NPRL3",488,420,7.89246911917813e-06,9.17549965074116e-06,886,0.214783733813494,0.02524,0.0415903995901639
"ATP6V1D",1504,1293,2.43243310558277e-05,2.82474310676389e-05,2536,0.214898950002755,2e-04,0.000480074626865672
"AKAP8",531,457,8.58791209484341e-06,9.98381747711598e-06,954,0.214960498939944,0.02107,0.035320732247557
"FBXO25",915,787,1.4798379598459e-05,1.71931386312697e-05,1608,0.215044309271971,0.00259,0.00519615468579448
"IFT22",361,311,5.83848637709693e-06,6.79423902709643e-06,641,0.215296060063882,0.05787,0.0875844512410305
"TMEM50A",5691,4892,9.20410691746777e-05,0.000106872724503395,7972,0.215326746934698,0,0
"GAPT",696,599,1.12564723503032e-05,1.30860102161761e-05,1109,0.215493342727797,0.02153,0.0360214538361508
"VPS11",269,232,4.35056187102237e-06,5.0683712356475e-06,488,0.215722216375467,0.09543,0.137046811028017
"C19orf24",3100,2666,5.01365866177299e-05,5.82425763544665e-05,4805,0.215810653730887,0,0
"ADH5",1453,1250,2.34995033405037e-05,2.73080346748249e-05,2434,0.215842383834082,0.00042,0.00096185831256675
"OVOS2",98,85,1.58496306081856e-06,1.85694635788809e-06,155,0.21588724682848,0.38003,0.455802755406413
"CHST14",98,85,1.58496306081856e-06,1.85694635788809e-06,178,0.21588724682848,0.29615,0.367608866377231
"CEBPG",905,779,1.46366486738857e-05,1.70183672093509e-05,1563,0.216136628504525,0.00329,0.00649020852499233
"CEP128",420,362,6.79269883207954e-06,7.90840684182929e-06,727,0.216446287679088,0.0442,0.068763869407497
"P2RY8",513,442,8.29679643061143e-06,9.65612106101808e-06,909,0.216468648455919,0.02389,0.0395583963963964
"BMPR2",699,602,1.13049916276752e-05,1.31515494993957e-05,1053,0.216495675825562,0.0367,0.0582006902502157
"CREB1",1279,1101,2.06853852529279e-05,2.40529169415858e-05,2237,0.216627945221126,0.00043,0.000983009950248756
"PRDX6",5374,4624,8.69141988657034e-05,0.000101017881869112,7361,0.216715406187021,0,0
"RWDD2A",163,141,2.63621407054515e-06,3.08034631132025e-06,299,0.217002765291659,0.1785,0.236590192644483
"RP11-625L16.3",77,67,1.24532811921458e-06,1.46371065857061e-06,123,0.217015505804763,0.45374,0.529459354253582
"FASTKD2",450,388,7.2778916057995e-06,8.47641396306564e-06,813,0.217165949466659,0.03131,0.050486835443038
"TMEM173",1541,1327,2.4922735476749e-05,2.89902096107941e-05,2466,0.21729417883302,0.00034,0.000790037926675095
"TBC1D1",1132,975,1.83079406617001e-05,2.13002670463634e-05,1933,0.217300561488988,0.00131,0.00277348362678953
"NT5C3B",623,537,1.0075836600918e-05,1.17315316963048e-05,1088,0.217489445624662,0.01297,0.0227749447249898
"SLC11A1",329,284,5.3209474184623e-06,6.20438547812021e-06,492,0.217810736982404,0.13313,0.182996856837607
"PHF7",178,154,2.87881045740514e-06,3.36434987193843e-06,326,0.217848310818052,0.16488,0.220766581330003
"ACAA1",1516,1306,2.45184081653157e-05,2.8531434628257e-05,2480,0.217862481230352,0.00026,0.000613453145057766
"MRPL50",2093,1803,3.38502825131964e-05,3.93891092149674e-05,3592,0.218031244493249,1e-05,2.79210069444444e-05
"ITPKC",135,117,2.18336748173985e-06,2.55603204556361e-06,217,0.218109489771452,0.28617,0.356666009880849
"SSBP4",1136,979,1.83726330315294e-05,2.13876527573228e-05,1947,0.218118377735074,0.00125,0.0026569469684454
"ZNF529-AS1",99,86,1.60113615327589e-06,1.87879278562795e-06,184,0.218121930644252,0.28013,0.350291824278356
"TTL",236,204,3.81684981993041e-06,4.45667125893142e-06,424,0.218286477618178,0.11541,0.161693567073171
"HNRNPR",3459,2980,5.59427268099122e-05,6.51023546647825e-05,5334,0.218396912594335,0,0
"C14orf166",8485,7309,0.000137228689500464,0.000159675540350636,11189,0.21841351437508,0,0
"PHLDB3",467,403,7.55283417757415e-06,8.80411037916354e-06,829,0.21847733752553,0.03015,0.0488489988666415
"RP11-166O4.6",121,105,1.9569441873372e-06,2.29387491268529e-06,223,0.218845120375278,0.24181,0.308735482782574
"SLIRP",3069,2645,4.96352207515526e-05,5.77838013719294e-05,4518,0.218891790214732,0,0
"SNX5",2181,1880,3.52735146494416e-05,4.10712841509366e-05,3522,0.218968877899106,0,0
"BANP",620,535,1.0027317323546e-05,1.1687838840825e-05,1095,0.219047179752072,0.01263,0.0222416616479606
"GADD45B",7236,6236,0.000117028497021256,0.000136234323385766,6652,0.219056697221511,1e-05,2.79210069444444e-05
"RPL8",129020,111190,0.002086652388845,0.00242910430039502,34003,0.21922440583748,0,0
"ZSWIM8",353,305,5.70910163743828e-06,6.66316046065727e-06,644,0.219382511285613,0.05062,0.0776531441516633
"PSMG4",954,823,1.54291302042949e-05,1.79796100299047e-05,1670,0.219386533931267,0.0015,0.00313753861160787
"C14orf142",679,586,1.09815297785286e-05,1.28020066555579e-05,1200,0.219438410466834,0.00875,0.0159503400396713
"KCTD18",259,224,4.18883094644905e-06,4.89359981372862e-06,476,0.219495758406522,0.09006,0.130163104920243
"DMAP1",788,680,1.27443968563778e-05,1.48555708631047e-05,1421,0.219543833886796,0.00356,0.00699068376068376
"CCDC22",404,349,6.53392935276222e-06,7.62440328121111e-06,731,0.219559839117517,0.0386,0.0609134797007237
"COA4",1433,1236,2.31760414913571e-05,2.70021846864668e-05,2408,0.219563427894654,0.00018,0.000434580596734847
"CERS2",745,643,1.20489538807125e-05,1.40472530367299e-05,1319,0.21968986112523,0.00542,0.0102943194567464
"ITGB2-AS1",600,518,9.70385547439934e-06,1.13164495692474e-05,1054,0.219692931362845,0.01547,0.0267235526315789
"ACO1",245,212,3.9624076520464e-06,4.6314426808503e-06,436,0.219945130274342,0.10839,0.153229946159763
"GYS1",158,137,2.55534860825849e-06,2.99296060036081e-06,288,0.220087177666256,0.18288,0.241549541114875
"NUDT1",1618,1396,2.61680635959635e-05,3.04976131248444e-05,2517,0.220109261596717,0.00049,0.00111011445677056
"URGCP",318,275,5.14304340143165e-06,6.00776762846147e-06,580,0.220240687086474,0.06183,0.0928785499124343
"LRMP",1539,1328,2.48903892918343e-05,2.9012056038534e-05,2489,0.220243357959925,0.00066,0.00146481973434535
"C9orf69",180,156,2.9111566423198e-06,3.40804272741814e-06,334,0.2203485597466,0.15017,0.203249234167894
"CGGBP1",2479,2139,4.00930962017266e-05,4.67295089355603e-05,4187,0.220470192647716,1e-05,2.79210069444444e-05
"CMSS1",799,690,1.29223008734085e-05,1.50740351405033e-05,1352,0.220620407156343,0.00549,0.0104134365325077
"UBE3B",355,307,5.74144782235294e-06,6.70685331613699e-06,648,0.220662030588813,0.04886,0.0751953062200957
"RXRB",406,351,6.56627553767689e-06,7.66809613669083e-06,736,0.220680105721036,0.03568,0.0567931312631449
"FBL",5292,4566,8.55880052842021e-05,9.97507890602003e-05,7849,0.220680560270698,0,0
"OSTF1",4593,3963,7.42830136565269e-05,8.65773931330648e-05,6553,0.220682563811935,0,0
"RPA1",792,684,1.28090892262071e-05,1.49429565740642e-05,1388,0.220700927272563,0.00476,0.00914198537095089
"ZFYVE27",428,370,6.92208357173819e-06,8.08317826374816e-06,789,0.220762113954509,0.03089,0.0498971424984306
"FBRS",516,446,8.34531570798343e-06,9.74350677197752e-06,935,0.221021014822793,0.01846,0.0313871230342276
"CDS2",1114,962,1.80168249974681e-05,2.10162634857452e-05,1978,0.221024430052873,0.00074,0.00163363761153054
"PAOX",465,402,7.52048799265949e-06,8.78226395142368e-06,787,0.221044057614739,0.05253,0.0802864076977905
"ICA1L",166,144,2.68473334791715e-06,3.14588559453983e-06,304,0.22107296217276,0.17453,0.232021386650134
"DRG1",1005,868,1.62539579196189e-05,1.89626992781984e-05,1754,0.221112586052923,0.00158,0.00329096325076898
"RUNX1T1",115,100,1.85990563259321e-06,2.18464277398599e-06,165,0.221184411826619,0.36535,0.440832139172841
"MAMSTR",64,56,1.03507791726926e-06,1.22339995343215e-06,118,0.221457799381435,0.36831,0.443945705452501
"FAM111B",108,94,1.74669398539188e-06,2.05356420754683e-06,158,0.22178151957094,0.36125,0.436417136150235
"GJB2",108,94,1.74669398539188e-06,2.05356420754683e-06,168,0.22178151957094,0.36372,0.439030070363073
"BLOC1S3",108,94,1.74669398539188e-06,2.05356420754683e-06,200,0.22178151957094,0.25374,0.321954520710059
"CIC",262,227,4.23735022382104e-06,4.9591390969482e-06,477,0.222077965622097,0.0901,0.130206290014602
"TAF1B",372,322,6.01639039412759e-06,7.03454973223489e-06,663,0.222141889502567,0.0482,0.0743129059316956
"GSPT1",2483,2145,4.01577885715559e-05,4.68605875019995e-05,4021,0.222182532689258,2e-05,5.43557245458386e-05
"OGFOD3",739,639,1.19519153259685e-05,1.39598673257705e-05,1267,0.222320538626702,0.00549,0.0104134365325077
"KTI12",255,221,4.12413857661972e-06,4.82806053050904e-06,469,0.222362812147956,0.08699,0.126265042870036
"P2RX7",204,177,3.29931086129577e-06,3.8668177099552e-06,365,0.222739801835005,0.13789,0.188713194341028
"SYNJ2",329,285,5.3209474184623e-06,6.22623190586007e-06,570,0.222801429588063,0.07519,0.11087616504298
"ZNF789",160,139,2.58769479317316e-06,3.03665345584053e-06,295,0.222856826810045,0.17207,0.229224748395113
"CRNKL1",410,355,6.63096790750621e-06,7.75548184765027e-06,738,0.222885793667645,0.03344,0.0535923069257598
"UTP6",638,552,1.0318432987778e-05,1.20592281124027e-05,1132,0.222913345523231,0.00895,0.0162872277227723
"KCNAB2",675,584,1.09168374086993e-05,1.27583138000782e-05,1180,0.22299133398009,0.00917,0.0166405105782793
"IZUMO4",300,260,4.85192773719967e-06,5.68007121236357e-06,523,0.223097005653655,0.0815,0.118980937251787
"NOP56",2295,1984,3.71172471895775e-05,4.3343312635882e-05,3766,0.223162766618924,1e-05,2.79210069444444e-05
"MBP",2054,1776,3.32195319073604e-05,3.87992556659912e-05,3402,0.22337441662027,3e-05,8.01786456169506e-05
"GNG5",7058,6101,0.000114149686563851,0.000133285055640885,8655,0.223406829778957,0,0
"MUS81",330,286,5.33712051091964e-06,6.24807833359993e-06,600,0.223477125688383,0.05493,0.0835673855977297
"TMEM30A",1097,949,1.77418824256935e-05,2.0732259925127e-05,1866,0.223551518029947,0.00096,0.00208040424456796
"PPP2R3C",1489,1288,2.40817346689677e-05,2.81381989289396e-05,2564,0.223730334910446,0.00011,0.000275235316997277
"CHMP6",552,478,8.92754703644739e-06,1.0442592459653e-05,993,0.223823737045799,0.01422,0.0248006669377796
"LETMD1",1631,1411,2.63783137979089e-05,3.08253095409423e-05,2845,0.223976784838811,2e-05,5.43557245458386e-05
"ACTG1",60313,52153,0.000975447725379079,0.00113935674591691,26351,0.224061801894852,0,0
"ZHX1-C8orf76",87,76,1.4070590437879e-06,1.66032850822935e-06,163,0.224108746062611,0.2919,0.362998782138024
"ARMC1",872,755,1.41029366227937e-05,1.64940529435942e-05,1555,0.224477039623009,0.00195,0.00399819920318725
"RAB6A",1947,1685,3.14890110144259e-05,3.68112307416639e-05,3278,0.224637072535716,0,0
"RP6-65G23.5",65,57,1.05125100972659e-06,1.24524638117201e-06,112,0.224668004164389,0.39019,0.466040154103231
"NDUFC1",2333,2019,3.77318247029561e-05,4.41079376067771e-05,3628,0.224705069034277,0,0
"RRP8",406,352,6.56627553767689e-06,7.68994256443069e-06,731,0.224731741570764,0.03457,0.0552038748913988
"DUSP2",11993,10376,0.000193963897840785,0.000226678534228786,9449,0.22475233303956,0,0
"FARP1",154,134,2.49065623842916e-06,2.92742131714123e-06,261,0.224771871782518,0.21668,0.280689174385824
"UBASH3A",243,211,3.93006146713173e-06,4.60959625311044e-06,441,0.2248015418427,0.09927,0.141691570889727
"SLC4A8",117,102,1.89225181750787e-06,2.22833562946571e-06,214,0.2248990243313,0.23775,0.304185710023866
"SLC38A6",169,147,2.73325262528915e-06,3.21142487775941e-06,305,0.224992885448339,0.16931,0.225898834387639
"BET1L",697,604,1.12726454427606e-05,1.31952423548754e-05,1205,0.22534219075809,0.00589,0.0111066598270555
"PPP1R35",445,386,7.19702614351284e-06,8.43272110758592e-06,792,0.22569727162401,0.0268,0.043907907805934
"HOMER1",565,490,9.13779723839271e-06,1.07047495925314e-05,928,0.226044851392717,0.02156,0.0360622672906916
"SLC25A3",11027,9549,0.000178340690527002,0.000208611538487922,12331,0.22606572504912,0,0
"C7orf49",498,432,8.05420004375145e-06,9.43765678361948e-06,896,0.226091517385215,0.01739,0.0297328558139535
"FBXO8",461,400,7.45579562283016e-06,8.73857109594396e-06,848,0.226229473778272,0.02029,0.0341868962807753
"ZNF32",670,581,1.08359719464126e-05,1.26927745168586e-05,1204,0.226247744925365,0.00642,0.012024999272092
"HDDC2",1745,1512,2.82220463380447e-05,3.30317987426682e-05,2915,0.226291022733575,1e-05,2.79210069444444e-05
"NARS",1260,1092,2.03780964962386e-05,2.3856299091927e-05,2162,0.226323430931856,0.00022,0.000524850732430929
"TAF10",954,827,1.54291302042949e-05,1.80669957408641e-05,1645,0.226342836372211,0.00129,0.00273338932806324
"NUP37",678,588,1.09653566860713e-05,1.28456995110376e-05,1205,0.226422965854922,0.00612,0.0115100014617746
"C22orf39",1082,938,1.74992860388335e-05,2.04919492199886e-05,1879,0.226563497627132,0.00056,0.00125697138869505
"RP11-511P7.5",544,472,8.79816229678873e-06,1.03115138932139e-05,968,0.22660054223647,0.0152,0.0263172116807967
"ZNF71",103,90,1.66582852310522e-06,1.96617849658739e-06,189,0.226619641721885,0.26032,0.32877953470109
"ENTPD6",350,304,5.66058236006628e-06,6.64131403291741e-06,637,0.226815165565732,0.04423,0.0687855892662879
"RCC2",515,447,8.3291426155261e-06,9.76535319971738e-06,886,0.226984810823337,0.02178,0.0363924
"RFC4",433,376,7.00294903402485e-06,8.21425683018732e-06,749,0.227169180434394,0.03472,0.0554090200942694
"MFSD8",306,266,4.94896629194366e-06,5.81114977880273e-06,559,0.227450730910522,0.05872,0.0886727136150235
"COQ10A",577,501,9.3318743478807e-06,1.09450602976698e-05,1053,0.227784890868137,0.00999,0.0179864735516373
"FIG4",269,234,4.35056187102237e-06,5.11206409112722e-06,497,0.227867340584331,0.07489,0.11048443297787
"HSD17B8",818,710,1.32295896300978e-05,1.55109636953005e-05,1346,0.227927234706488,0.00318,0.00628380893871909
"UQCRQ",10165,8814,0.000164399484828782,0.000192554414099125,10579,0.22793217560605,0,0
"NLRC5",856,743,1.38441671434764e-05,1.62318958107159e-05,1517,0.228030501314417,0.00275,0.00549743629583592
"PRKCSH",2549,2211,4.12252126737399e-05,4.83024517328302e-05,4159,0.228057882144288,0,0
"ZNF549",119,104,1.92459800242254e-06,2.27202848494543e-06,223,0.228485855250238,0.21572,0.279614499294781
"TEX261",353,307,5.70910163743828e-06,6.70685331613699e-06,647,0.2286729489807,0.04037,0.063411112196313
"MRPS27",670,582,1.08359719464126e-05,1.27146209445985e-05,1192,0.22870935728695,0.00617,0.0115972563915267
"C6orf89",912,792,1.4749860321087e-05,1.7302370769969e-05,1602,0.228834500548045,0.00136,0.00286801507949517
"GTF2H2C",157,137,2.53917551580116e-06,2.99296060036081e-06,289,0.22890115690643,0.16625,0.222207822563889
"METTL18",263,229,4.25352331627838e-06,5.00283195242792e-06,484,0.229114681316699,0.07719,0.113396499200731
"CREM",19325,16770,0.000312545011737945,0.000366364593197451,15329,0.229148316676638,0,0
"YTHDF2",1836,1594,2.9693797751662e-05,3.48232058173367e-05,3080,0.229173966398949,1e-05,2.79210069444444e-05
"HSPE1",12569,10908,0.000203279599096209,0.000238300833786392,13327,0.229214311060754,0,0
